id,date,title,upv,pv,ply,toc,atoc,cply,cpv,cupv
100060391,2017-02-18,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),4900,14459,15734,8614:40:45,00:33:00,271143,184048,92036
100060391,2017-02-21,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),7682,15221,20339,11228:17:58,00:33:00,291482,199269,99718
100060391,2017-02-22,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),9448,15040,25460,14351:12:51,00:33:36,316942,214309,109166
100060391,2017-02-23,Tân Anh Hùng Xạ Điêu (52 Tập) (The Legend Of The Condor Heroes),7971,14603,23305,12881:57:41,00:33:00,340247,228912,117137
100060412,2017-01-25,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),14317,22254,65635,21214:22:29,00:19:12,65635,22254,14317
100060412,2017-01-26,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),10639,16195,46867,15016:02:09,00:19:12,112502,38449,24956
100060412,2017-01-27,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),8965,13745,37902,11488:26:40,00:18:00,150404,52194,33921
100060412,2017-01-28,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),5779,8552,20815,6436:37:55,00:18:36,171219,60746,39700
100060412,2017-01-29,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),4470,7496,16549,5144:22:20,00:18:36,187768,68242,44170
100060412,2017-01-30,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),3978,6728,15668,4924:54:48,00:18:36,203436,74970,48148
100060412,2017-01-31,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),3939,6769,16118,5030:56:45,00:18:36,219554,81739,52087
100060412,2017-02-01,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),3998,6956,17330,5427:44:11,00:18:36,236884,88695,56085
100060412,2017-02-04,Doremi Phép Thuật Thần Kỳ (Phần 1) (25 Tập),3839,6536,15992,5085:56:53,00:19:12,252876,95231,59924
100060426,2017-01-25,Biên Niên Sử Tiểu Lâm Tự (26 Tập),11681,16807,50046,14751:11:00,00:17:24,50046,16807,11681
100060426,2017-01-26,Biên Niên Sử Tiểu Lâm Tự (26 Tập),8621,12513,35672,10345:20:41,00:17:24,85718,29320,20302
100060426,2017-01-27,Biên Niên Sử Tiểu Lâm Tự (26 Tập),7568,10913,30167,8500:30:14,00:16:48,115885,40233,27870
100060426,2017-01-28,Biên Niên Sử Tiểu Lâm Tự (26 Tập),4796,6606,17223,4925:20:57,00:17:24,133108,46839,32666
100060428,2017-01-25,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),6579,9865,14182,7514:33:33,00:31:48,14182,9865,6579
100060428,2017-01-26,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),9158,14911,21682,11466:12:16,00:31:48,35864,24776,15737
100060428,2017-01-27,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),9624,15431,24021,12099:06:29,00:30:00,59885,40207,25361
100060428,2017-01-28,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),9027,12348,22736,12759:18:24,00:33:36,82621,52555,34388
100060428,2017-01-29,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),6179,8094,16977,9579:16:21,00:33:36,99598,60649,40567
100060428,2017-01-30,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),5003,6718,14553,8180:31:19,00:33:36,114151,67367,45570
100060428,2017-01-31,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),4155,5699,12432,6961:02:59,00:33:36,126583,73066,49725
100060428,2017-02-01,Cô Thắm Về Làng (Phần 2) (Co Tham Ve Lang 2),4186,5772,12859,7259:57:30,00:33:36,139442,78838,53911
100060449,2017-01-28,Pokémon (Phần 15) (24 Tập),9730,16192,41570,11656:59:30,00:16:48,41570,16192,9730
100060449,2017-01-29,Pokémon (Phần 15) (24 Tập),8592,14193,38347,10769:25:44,00:16:48,79917,30385,18322
100060449,2017-01-30,Pokémon (Phần 15) (24 Tập),7354,12197,32788,9470:14:12,00:17:24,112705,42582,25676
100060449,2017-01-31,Pokémon (Phần 15) (24 Tập),7196,12207,31921,9288:01:45,00:17:24,144626,54789,32872
100060449,2017-02-01,Pokémon (Phần 15) (24 Tập),5893,10623,25733,7413:24:41,00:17:24,170359,65412,38765
100060449,2017-02-02,Pokémon (Phần 15) (24 Tập),5137,9745,22535,6522:46:38,00:17:24,192894,75157,43902
100060449,2017-02-03,Pokémon (Phần 15) (24 Tập),4865,9516,20574,5937:28:06,00:17:24,213468,84673,48767
100060449,2017-02-04,Pokémon (Phần 15) (24 Tập),4731,9735,20261,5824:11:51,00:17:24,233729,94408,53498
100060450,2017-01-28,Gà Con Đâu Rồi? (13 Tập),10008,15294,71967,3861:59:00,00:03:00,71967,15294,10008
100060450,2017-01-29,Gà Con Đâu Rồi? (13 Tập),7985,11411,59393,3163:41:54,00:03:00,131360,26705,17993
100060450,2017-01-30,Gà Con Đâu Rồi? (13 Tập),6355,8606,46586,2476:06:36,00:03:00,177946,35311,24348
100060450,2017-01-31,Gà Con Đâu Rồi? (13 Tập),6041,8287,44939,2386:31:28,00:03:00,222885,43598,30389
100060450,2017-02-01,Gà Con Đâu Rồi? (13 Tập),4433,6073,32851,1745:24:01,00:03:00,255736,49671,34822
100060450,2017-02-02,Gà Con Đâu Rồi? (13 Tập),4095,5593,30033,1599:04:43,00:03:00,285769,55264,38917
100060450,2017-02-03,Gà Con Đâu Rồi? (13 Tập),3886,5410,28456,1504:34:51,00:03:00,314225,60674,42803
100060450,2017-02-04,Gà Con Đâu Rồi? (13 Tập),4079,5650,29766,1583:47:31,00:03:00,343991,66324,46882
100060464,2017-02-01,5S Plus Online (100 Tập) (5S Plus Online),4073,6750,10476,1908:35:29,00:10:48,10476,6750,4073
100060464,2017-02-02,5S Plus Online (100 Tập) (5S Plus Online),4128,6841,10806,2111:07:53,00:12:00,21282,13591,8201
100060464,2017-02-04,5S Plus Online (100 Tập) (5S Plus Online),4299,8378,11295,2343:45:18,00:12:36,32577,21969,12500
100060464,2017-02-07,5S Plus Online (100 Tập) (5S Plus Online),3987,7543,8787,1974:45:07,00:13:12,41364,29512,16487
100060464,2017-02-08,5S Plus Online (100 Tập) (5S Plus Online),3517,7647,8113,1797:03:52,00:13:12,49477,37159,20004
100060464,2017-02-09,5S Plus Online (100 Tập) (5S Plus Online),4371,7800,9306,2096:05:06,00:13:48,58783,44959,24375
100060464,2017-02-10,5S Plus Online (100 Tập) (5S Plus Online),3782,7823,8784,1949:06:07,00:13:12,67567,52782,28157
100060464,2017-02-11,5S Plus Online (100 Tập) (5S Plus Online),4726,8824,11194,2274:04:36,00:12:00,78761,61606,32883
100060464,2017-02-14,5S Plus Online (100 Tập) (5S Plus Online),3921,7352,8093,1621:19:59,00:12:00,86854,68958,36804
100060464,2017-02-16,5S Plus Online (100 Tập) (5S Plus Online),4323,7871,9277,1785:03:53,00:11:24,96131,76829,41127
100060464,2017-02-17,5S Plus Online (100 Tập) (5S Plus Online),4153,8674,9549,1822:25:00,00:11:24,105680,85503,45280
100060464,2017-02-22,5S Plus Online (100 Tập) (5S Plus Online),3739,7873,8199,1527:46:20,00:11:24,113879,93376,49019
100060479,2017-01-29,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),9934,17853,52148,16774:18:10,00:19:12,52148,17853,9934
100060479,2017-01-30,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),10521,17329,57929,18957:42:00,00:19:48,110077,35182,20455
100060479,2017-01-31,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),9976,16203,52004,16829:21:51,00:19:12,162081,51385,30431
100060479,2017-02-01,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),9305,15343,46870,15119:29:44,00:19:12,208951,66728,39736
100060479,2017-02-02,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),7579,12602,36458,11762:21:22,00:19:12,245409,79330,47315
100060479,2017-02-03,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),7091,11675,32554,10459:10:40,00:19:12,277963,91005,54406
100060479,2017-02-04,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),7284,12414,34604,11093:08:01,00:19:12,312567,103419,61690
100060479,2017-02-05,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),6121,10571,28049,8847:09:21,00:19:12,340616,113990,67811
100060479,2017-02-06,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),3794,6254,15088,4776:11:16,00:19:12,355704,120244,71605
100060479,2017-02-11,Doremi Phép Thuật Thần Kỳ (Phần 2) (26 Tập),4269,7432,19189,6089:37:31,00:19:12,374893,127676,75874
100060570,2017-02-11,Pokémon (Phần 16) (14 Tập),17132,31193,68988,18797:51:28,00:16:12,68988,31193,17132
100060570,2017-02-12,Pokémon (Phần 16) (14 Tập),11363,19471,44112,12055:31:00,00:16:12,113100,50664,28495
100060570,2017-02-13,Pokémon (Phần 16) (14 Tập),6254,10698,21555,5945:09:56,00:16:48,134655,61362,34749
100060570,2017-02-14,Pokémon (Phần 16) (14 Tập),5221,9575,17942,4941:30:30,00:16:48,152597,70937,39970
100060581,2017-01-26,Tuyển Tập Hài Bắc Đặc Sắc,6143,9064,12626,7004:30:39,00:33:00,12626,9064,6143
100060581,2017-01-27,Tuyển Tập Hài Bắc Đặc Sắc,5142,7405,10303,6438:38:58,00:37:12,22929,16469,11285
100060581,2017-01-28,Tuyển Tập Hài Bắc Đặc Sắc,5677,8139,10963,6960:02:42,00:37:48,33892,24608,16962
100060581,2017-01-29,Tuyển Tập Hài Bắc Đặc Sắc,5793,8550,11626,7533:34:03,00:39:00,45518,33158,22755
100060581,2017-01-30,Tuyển Tập Hài Bắc Đặc Sắc,3939,5810,8153,5668:23:55,00:42:00,53671,38968,26694
100060581,2017-01-31,Tuyển Tập Hài Bắc Đặc Sắc,6125,9054,11989,7910:08:53,00:39:36,65660,48022,32819
100060581,2017-02-01,Tuyển Tập Hài Bắc Đặc Sắc,4997,7394,10046,6857:24:16,00:40:48,75706,55416,37816
100060582,2017-01-29,Hội Ngộ Danh Hài 2017,5917,8097,8042,6556:46:55,00:49:12,8042,8097,5917
100060582,2017-01-30,Hội Ngộ Danh Hài 2017,8312,11126,12931,10762:39:28,00:49:48,20973,19223,14229
100060582,2017-01-31,Hội Ngộ Danh Hài 2017,4529,5749,7205,6257:47:03,00:52:12,28178,24972,18758
100060582,2017-02-02,Hội Ngộ Danh Hài 2017,6526,9485,10314,8532:08:42,00:49:48,38492,34457,25284
100060582,2017-02-03,Hội Ngộ Danh Hài 2017,8023,12653,12609,10370:09:56,00:49:12,51101,47110,33307
100060582,2017-02-04,Hội Ngộ Danh Hài 2017,6193,9029,9778,8101:17:01,00:49:48,60879,56139,39500
100060582,2017-02-05,Hội Ngộ Danh Hài 2017,5620,7697,8805,7512:07:48,00:51:00,69684,63836,45120
100060582,2017-02-06,Hội Ngộ Danh Hài 2017,4870,6147,8579,7700:01:45,00:54:00,78263,69983,49990
100060582,2017-02-07,Hội Ngộ Danh Hài 2017,5509,7391,9252,7750:32:47,00:50:24,87515,77374,55499
100060582,2017-02-08,Hội Ngộ Danh Hài 2017,5177,6856,8868,7644:57:23,00:51:36,96383,84230,60676
100060582,2017-02-10,Hội Ngộ Danh Hài 2017,4512,6988,7600,6184:47:46,00:48:36,103983,91218,65188
100060590,2017-01-29,Đón Tết Cùng Trường Giang,9983,13173,36515,8368:06:24,00:13:48,36515,13173,9983
100060590,2017-01-30,Đón Tết Cùng Trường Giang,4169,5092,15635,3566:07:21,00:13:48,52150,18265,14152
100060590,2017-01-31,Đón Tết Cùng Trường Giang,5957,7537,22703,5204:38:58,00:13:48,74853,25802,20109
100060590,2017-02-01,Đón Tết Cùng Trường Giang,4369,5427,16207,3645:06:31,00:13:12,91060,31229,24478
100060614,2017-01-26,Liên Khúc Đón Xuân - Bolero Tuyển Chọn,18614,25837,95762,15514:08:05,00:09:36,95762,25837,18614
100060614,2017-01-27,Liên Khúc Đón Xuân - Bolero Tuyển Chọn,17129,24517,84694,13269:29:19,00:09:36,180456,50354,35743
100060614,2017-01-28,Liên Khúc Đón Xuân - Bolero Tuyển Chọn,14742,19653,69080,10747:14:15,00:09:36,249536,70007,50485
100060614,2017-01-29,Liên Khúc Đón Xuân - Bolero Tuyển Chọn,6339,8830,27049,4132:25:02,00:09:00,276585,78837,56824
100060625,2017-02-07,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,11513,15757,55639,12865:08:40,00:13:48,55639,15757,11513
100060625,2017-02-08,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,9053,12954,41270,9051:07:46,00:13:12,96909,28711,20566
100060625,2017-02-09,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,9117,13253,39917,8564:54:54,00:12:36,136826,41964,29683
100060625,2017-02-10,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,7544,11026,32620,6893:46:33,00:12:36,169446,52990,37227
100060625,2017-02-11,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,6205,9253,25950,5471:12:53,00:12:36,195396,62243,43432
100060625,2017-02-14,Liên Khúc Trữ Tình Chọn Lọc - Vol.2,4352,6331,18021,3697:28:51,00:12:36,213417,68574,47784
100060629,2017-01-25,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4891,11423,12489,3464:58:34,00:16:48,12489,11423,4891
100060629,2017-01-26,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),5310,9753,14540,4121:05:49,00:16:48,27029,21176,10201
100060629,2017-01-27,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6921,13059,16979,4503:02:57,00:16:12,44008,34235,17122
100060629,2017-01-28,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),5547,9651,13815,3808:37:00,00:16:48,57823,43886,22669
100060629,2017-01-29,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4896,8432,12739,3493:04:38,00:16:12,70562,52318,27565
100060629,2017-01-30,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),5182,9454,14020,3934:24:37,00:16:48,84582,61772,32747
100060629,2017-01-31,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),5630,10443,16176,4553:28:00,00:16:48,100758,72215,38377
100060629,2017-02-01,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6090,11669,18124,5188:59:33,00:17:24,118882,83884,44467
100060629,2017-02-02,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6043,11702,17663,5055:06:24,00:17:24,136545,95586,50510
100060629,2017-02-03,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6436,12064,18937,5477:37:02,00:17:24,155482,107650,56946
100060629,2017-02-04,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6246,14955,19833,5548:33:23,00:16:48,175315,122605,63192
100060629,2017-02-05,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),6995,13688,20218,5712:55:59,00:16:48,195533,136293,70187
100060629,2017-02-06,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),5010,8566,13485,3891:28:22,00:17:24,209018,144859,75197
100060629,2017-02-07,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4866,8489,13084,3776:20:45,00:17:24,222102,153348,80063
100060629,2017-02-08,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4909,7941,13651,4008:54:34,00:17:24,235753,161289,84972
100060629,2017-02-11,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4301,10549,15092,4291:02:51,00:16:48,250845,171838,89273
100060629,2017-02-12,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4927,9563,14249,3968:04:59,00:16:48,265094,181401,94200
100060629,2017-02-15,Pony Bé Nhỏ: Tình Bạn Là Phép Màu (Phần 6) (26 Tập),4652,8193,12091,3499:55:58,00:17:24,277185,189594,98852
100060634,2017-02-02,Nhiệm Vụ Vệ Sĩ (Disorder),12448,27572,13817,11850:10:32,00:51:36,13817,27572,12448
100060634,2017-02-03,Nhiệm Vụ Vệ Sĩ (Disorder),7594,17826,8355,7060:34:13,00:51:00,22172,45398,20042
100060634,2017-02-04,Nhiệm Vụ Vệ Sĩ (Disorder),3743,8797,4076,3469:43:46,00:51:00,26248,54195,23785
100060650,2017-02-09,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),3757,5523,9648,3822:35:47,00:24:00,9648,5523,3757
100060650,2017-02-10,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4051,5935,10676,4176:55:10,00:23:24,20324,11458,7808
100060650,2017-02-15,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4113,5972,9926,3842:04:39,00:23:24,30250,17430,11921
100060650,2017-02-16,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4368,6200,11192,4419:13:47,00:23:24,41442,23630,16289
100060650,2017-02-17,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4772,6733,12818,5124:32:59,00:24:00,54260,30363,21061
100060650,2017-02-21,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4074,6829,10498,4136:06:08,00:23:24,64758,37192,25135
100060650,2017-02-22,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),4887,7139,11963,4784:00:00,00:24:00,76721,44331,30022
100060650,2017-02-23,Gia Đình Là Số Một (124 Tập) (Gia Dinh La So Mot),5065,7458,13276,5156:24:09,00:23:24,89997,51789,35087
100060689,2017-01-25,Táo Quân 2017,4305,7555,6150,1663:29:31,00:16:12,6150,7555,4305
100060689,2017-01-28,Táo Quân 2017,11575,24170,16902,3495:20:58,00:12:36,23052,31725,15880
100060689,2017-01-29,Táo Quân 2017,8040,16816,11691,2626:28:38,00:13:12,34743,48541,23920
100060689,2017-01-30,Táo Quân 2017,4068,8718,5831,1259:49:59,00:13:12,40574,57259,27988
100060700,2017-01-28,GaLa Hài 2017,16991,28480,18613,11981:47:02,00:38:24,18613,28480,16991
100060700,2017-01-29,GaLa Hài 2017,7649,11746,8270,5915:35:06,00:43:12,26883,40226,24640
100060700,2017-01-30,GaLa Hài 2017,3790,6140,4132,2975:37:24,00:43:12,31015,46366,28430
100060700,2017-02-02,GaLa Hài 2017,5745,10131,6262,4141:18:49,00:39:36,37277,56497,34175
100060700,2017-02-03,GaLa Hài 2017,4676,7653,5025,3409:43:17,00:40:48,42302,64150,38851
100060702,2017-01-30,GaLa Cười 2017,8585,15799,9803,10018:36:26,01:01:12,9803,15799,8585
100060702,2017-01-31,GaLa Cười 2017,9739,15373,11229,12888:27:49,01:09:00,21032,31172,18324
100060702,2017-02-01,GaLa Cười 2017,7804,12592,8998,10341:34:31,01:09:00,30030,43764,26128
100060702,2017-02-02,GaLa Cười 2017,4342,6660,5008,5949:40:37,01:11:24,35038,50424,30470
100060708,2017-01-30,Bí Mật Đền Cổ (Legends Of The Hidden Temple),8029,17156,8648,5149:01:34,00:36:00,8648,17156,8029
100060708,2017-01-31,Bí Mật Đền Cổ (Legends Of The Hidden Temple),6748,14923,7284,4287:41:42,00:35:24,15932,32079,14777
100060708,2017-02-01,Bí Mật Đền Cổ (Legends Of The Hidden Temple),5475,11678,5865,3599:24:21,00:36:36,21797,43757,20252
100060708,2017-02-02,Bí Mật Đền Cổ (Legends Of The Hidden Temple),4506,9969,4830,2901:46:07,00:36:00,26627,53726,24758
100060713,2017-01-25,Câu Chuyện Đầu Năm,6325,8629,38157,2967:24:41,00:04:48,38157,8629,6325
100060713,2017-01-26,Câu Chuyện Đầu Năm,5099,6744,31306,2437:03:58,00:04:48,69463,15373,11424
100060713,2017-01-27,Câu Chuyện Đầu Năm,6581,8621,39820,3050:48:05,00:04:48,109283,23994,18005
100060713,2017-01-28,Câu Chuyện Đầu Năm,5586,7066,32561,2516:20:46,00:04:48,141844,31060,23591
100060714,2017-01-25,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),7684,20515,9382,2434:18:58,00:15:36,9382,20515,7684
100060714,2017-01-26,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),5202,15586,6348,1615:25:31,00:15:00,15730,36101,12886
100060714,2017-01-29,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4199,6703,7756,2125:39:59,00:16:12,23486,42804,17085
100060714,2017-01-30,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),6793,11562,14351,4004:45:11,00:16:48,37837,54366,23878
100060714,2017-01-31,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),6403,13944,14205,3969:10:07,00:16:48,52042,68310,30281
100060714,2017-02-01,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),5854,14472,13314,3704:52:41,00:16:48,65356,82782,36135
100060714,2017-02-02,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4906,13107,11105,3105:22:03,00:16:48,76461,95889,41041
100060714,2017-02-03,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4436,12656,9931,2759:48:34,00:16:48,86392,108545,45477
100060714,2017-02-04,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4760,13981,10592,2905:38:47,00:16:12,96984,122526,50237
100060714,2017-02-05,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),6764,12941,16077,4637:07:05,00:17:24,113061,135467,57001
100060714,2017-02-06,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),5309,8524,12317,3695:05:25,00:18:00,125378,143991,62310
100060714,2017-02-07,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4340,8968,10110,2942:36:04,00:17:24,135488,152959,66650
100060714,2017-02-08,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),3833,9126,9163,2667:23:43,00:17:24,144651,162085,70483
100060714,2017-02-11,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),5422,9562,11870,3521:37:19,00:18:00,156521,171647,75905
100060714,2017-02-12,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),5326,9246,11950,3476:19:18,00:17:24,168471,180893,81231
100060714,2017-02-13,Tuyệt Đỉnh Yoyo (Phần 3) (26 Tập),4001,6200,8844,2649:22:12,00:18:00,177315,187093,85232
100060733,2017-02-02,Biệt Đội Số 6 (Phần 1) (Six (Season 1)),10306,20642,11698,5022:41:09,00:25:48,11698,20642,10306
100060733,2017-02-03,Biệt Đội Số 6 (Phần 1) (Six (Season 1)),10593,20256,11948,5420:55:50,00:27:00,23646,40898,20899
100060733,2017-02-04,Biệt Đội Số 6 (Phần 1) (Six (Season 1)),7336,13689,11890,5672:05:39,00:28:48,35536,54587,28235
100060737,2017-01-25,Huyết Chiến Tam Giác Vàng (Killer Li Mo),15971,29807,17962,16906:25:11,00:56:24,17962,29807,15971
100060737,2017-01-26,Huyết Chiến Tam Giác Vàng (Killer Li Mo),17548,28584,19779,19637:06:53,00:59:24,37741,58391,33519
100060737,2017-01-27,Huyết Chiến Tam Giác Vàng (Killer Li Mo),10616,17503,11886,11631:42:51,00:58:48,49627,75894,44135
100060737,2017-01-28,Huyết Chiến Tam Giác Vàng (Killer Li Mo),7552,13213,8534,8318:24:16,00:58:12,58161,89107,51687
100060737,2017-01-29,Huyết Chiến Tam Giác Vàng (Killer Li Mo),5634,9736,6362,6330:10:14,00:59:24,64523,98843,57321
100060737,2017-01-30,Huyết Chiến Tam Giác Vàng (Killer Li Mo),5891,10389,6570,6543:51:04,01:00:00,71093,109232,63212
100060737,2017-01-31,Huyết Chiến Tam Giác Vàng (Killer Li Mo),5236,9264,5879,5904:46:48,01:00:00,76972,118496,68448
100060737,2017-02-01,Huyết Chiến Tam Giác Vàng (Killer Li Mo),5150,8852,5727,5860:25:46,01:01:12,82699,127348,73598
100060737,2017-02-02,Huyết Chiến Tam Giác Vàng (Killer Li Mo),4558,7839,5053,5123:17:10,01:00:36,87752,135187,78156
100060737,2017-02-03,Huyết Chiến Tam Giác Vàng (Killer Li Mo),4315,7592,4831,4872:11:58,01:00:36,92583,142779,82471
100060737,2017-02-04,Huyết Chiến Tam Giác Vàng (Killer Li Mo),4149,7243,4659,4579:31:37,00:58:48,97242,150022,86620
100060749,2017-01-31,Sinbad Và Ba Nữ Thần Báo Thù (Sinbad And The War Of The Furies),8291,14838,8855,5519:45:37,00:37:12,8855,14838,8291
100060749,2017-02-01,Sinbad Và Ba Nữ Thần Báo Thù (Sinbad And The War Of The Furies),10515,19985,11290,7120:16:16,00:37:48,20145,34823,18806
100060749,2017-02-02,Sinbad Và Ba Nữ Thần Báo Thù (Sinbad And The War Of The Furies),7888,15082,8391,5448:59:57,00:39:00,28536,49905,26694
100060749,2017-02-03,Sinbad Và Ba Nữ Thần Báo Thù (Sinbad And The War Of The Furies),6082,11463,6479,4150:31:50,00:38:24,35015,61368,32776
100060749,2017-02-04,Sinbad Và Ba Nữ Thần Báo Thù (Sinbad And The War Of The Furies),4120,7858,4378,2776:39:55,00:37:48,39393,69226,36896
100060757,2017-02-03,Cuộc Đổ Bộ Bí Ẩn (Arrival),7539,18871,8194,6362:00:29,00:46:48,8194,18871,7539
100060757,2017-02-04,Cuộc Đổ Bộ Bí Ẩn (Arrival),6374,13743,6880,5881:38:43,00:51:00,15074,32614,13913
100060757,2017-02-06,Cuộc Đổ Bộ Bí Ẩn (Arrival),5453,12881,5834,4450:43:16,00:45:36,20908,45495,19366
100060757,2017-02-07,Cuộc Đổ Bộ Bí Ẩn (Arrival),3819,8065,4075,3469:57:45,00:51:00,24983,53560,23185
100060760,2017-02-03,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4633,15868,9342,4235:51:33,00:27:00,9342,15868,4633
100060760,2017-02-04,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),5788,17115,12678,6343:23:52,00:30:00,22020,32983,10421
100060760,2017-02-07,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4537,9000,14563,8353:58:34,00:34:12,36583,41983,14958
100060760,2017-02-08,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4428,8616,14468,8362:36:40,00:34:48,51051,50599,19386
100060760,2017-02-09,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4807,8782,16943,9802:39:28,00:34:48,67994,59381,24193
100060760,2017-02-10,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4661,8980,15345,8780:25:36,00:34:12,83339,68361,28854
100060760,2017-02-11,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4095,9891,14101,8060:29:09,00:34:12,97440,78252,32949
100060760,2017-02-15,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),3903,8107,13694,7962:05:45,00:34:48,111134,86359,36852
100060760,2017-02-16,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4633,8560,16653,9739:59:56,00:34:48,127787,94919,41485
100060760,2017-02-17,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),5286,9181,20274,11952:30:58,00:35:24,148061,104100,46771
100060760,2017-02-18,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4698,10633,17577,10279:38:58,00:34:48,165638,114733,51469
